Ch ID,Max power [kW],Time [ISO8601],Predicted output power [kW]
4,500,2025-08-06 12:05:00,488064.0549
4,500,2025-08-06 12:06:00,488064.0549
4,500,2025-08-06 12:07:00,488064.0549
4,500,2025-08-06 12:08:00,488064.0549
4,500,2025-08-06 12:09:00,488064.0549
4,500,2025-08-06 12:10:00,488064.0549
4,500,2025-08-06 12:11:00,488064.0549
4,500,2025-08-06 12:12:00,488064.0549
4,500,2025-08-06 12:13:00,488064.0549
4,500,2025-08-06 12:14:00,488064.0549
4,500,2025-08-06 12:15:00,488064.0549
4,500,2025-08-06 12:16:00,488064.0549
4,500,2025-08-06 12:17:00,488064.0549
4,500,2025-08-06 12:18:00,488064.0549
4,500,2025-08-06 12:19:00,488064.0549
4,500,2025-08-06 12:20:00,488064.0549
4,500,2025-08-06 12:21:00,488064.0549
4,500,2025-08-06 12:22:00,488064.0549
4,500,2025-08-06 12:23:00,488064.0549
4,500,2025-08-06 12:24:00,488064.0549
4,500,2025-08-06 13:07:00,488786.6097
4,500,2025-08-06 13:08:00,488786.6097
4,500,2025-08-06 13:09:00,488786.6097
4,500,2025-08-06 13:10:00,488786.6097
4,500,2025-08-06 13:11:00,488786.6097
4,500,2025-08-06 13:12:00,488786.6097
4,500,2025-08-06 13:13:00,488786.6097
4,500,2025-08-06 13:14:00,488786.6097
4,500,2025-08-06 13:15:00,488786.6097
4,500,2025-08-06 13:16:00,488786.6097
4,500,2025-08-06 13:17:00,488786.6097
4,500,2025-08-06 13:18:00,488786.6097
4,500,2025-08-06 13:19:00,488786.6097
4,500,2025-08-06 13:20:00,488786.6097
4,500,2025-08-06 13:21:00,488786.6097
4,500,2025-08-06 13:22:00,488786.6097
4,500,2025-08-06 13:23:00,488786.6097
4,500,2025-08-06 13:24:00,488786.6097
4,500,2025-08-06 13:39:00,248258.4508
4,500,2025-08-06 13:40:00,248258.4508
4,500,2025-08-06 13:41:00,248258.4508
4,500,2025-08-06 13:42:00,248258.4508
4,500,2025-08-06 13:43:00,248258.4508
4,500,2025-08-06 13:44:00,248258.4508
4,500,2025-08-06 13:45:00,248258.4508
4,500,2025-08-06 13:46:00,248258.4508
4,500,2025-08-06 13:47:00,248258.4508
4,500,2025-08-06 13:48:00,248258.4508
4,500,2025-08-06 13:49:00,248258.4508
4,500,2025-08-06 13:50:00,248258.4508
4,500,2025-08-06 13:51:00,248258.4508
4,500,2025-08-06 13:52:00,248258.4508
4,500,2025-08-06 13:53:00,248258.4508
4,500,2025-08-06 13:54:00,248258.4508
4,500,2025-08-06 13:55:00,248258.4508
4,500,2025-08-06 13:56:00,248258.4508
4,500,2025-08-06 13:57:00,248258.4508
4,500,2025-08-06 13:58:00,248258.4508
4,500,2025-08-06 13:59:00,248258.4508
4,500,2025-08-06 14:00:00,248258.4508
4,500,2025-08-06 14:01:00,248258.4508
4,500,2025-08-06 14:02:00,248258.4508
4,500,2025-08-06 14:03:00,248258.4508
4,500,2025-08-06 14:04:00,248258.4508
4,500,2025-08-06 14:05:00,248258.4508
4,500,2025-08-06 14:06:00,248258.4508
4,500,2025-08-06 14:07:00,248258.4508
4,500,2025-08-06 14:08:00,248258.4508
4,500,2025-08-06 14:09:00,248258.4508
4,500,2025-08-06 14:12:00,482428.707
4,500,2025-08-06 14:13:00,482428.707
4,500,2025-08-06 14:14:00,482428.707
4,500,2025-08-06 14:15:00,482428.707
4,500,2025-08-06 14:16:00,482428.707
4,500,2025-08-06 14:17:00,482428.707
4,500,2025-08-06 14:18:00,482428.707
4,500,2025-08-06 14:19:00,482428.707
4,500,2025-08-06 14:20:00,482428.707
4,500,2025-08-06 14:21:00,482428.707
4,500,2025-08-06 14:22:00,482428.707
4,500,2025-08-06 14:23:00,482428.707
4,500,2025-08-06 14:24:00,482428.707
4,500,2025-08-06 14:25:00,482428.707
4,500,2025-08-06 14:26:00,482428.707
4,500,2025-08-06 14:27:00,482428.707
4,500,2025-08-06 14:28:00,482428.707
4,500,2025-08-06 14:29:00,482428.707
4,500,2025-08-06 14:30:00,482428.707
4,500,2025-08-06 14:31:00,482428.707
4,500,2025-08-06 14:32:00,482428.707
4,500,2025-08-06 14:34:00,495921.5569
4,500,2025-08-06 14:35:00,495921.5569
4,500,2025-08-06 14:36:00,495921.5569
4,500,2025-08-06 14:37:00,495921.5569
4,500,2025-08-06 14:38:00,495921.5569
4,500,2025-08-06 14:39:00,495921.5569
4,500,2025-08-06 14:40:00,495921.5569
4,500,2025-08-06 14:41:00,495921.5569
4,500,2025-08-06 14:42:00,495921.5569
4,500,2025-08-06 14:43:00,495921.5569
4,500,2025-08-06 14:44:00,495921.5569
4,500,2025-08-06 14:45:00,495921.5569
4,500,2025-08-06 14:46:00,495921.5569
4,500,2025-08-06 14:47:00,495921.5569
4,500,2025-08-06 14:48:00,495921.5569
4,500,2025-08-06 14:49:00,495921.5569
4,500,2025-08-06 14:50:00,495921.5569
4,500,2025-08-06 14:51:00,495921.5569
4,500,2025-08-06 14:52:00,495921.5569
4,500,2025-08-06 14:53:00,495921.5569
4,500,2025-08-06 14:54:00,495921.5569
4,500,2025-08-06 14:55:00,495921.5569
4,500,2025-08-06 14:56:00,495921.5569
4,500,2025-08-06 14:57:00,495921.5569
4,500,2025-08-06 14:58:00,495921.5569
4,500,2025-08-06 14:59:00,495921.5569
4,500,2025-08-06 15:00:00,495921.5569
4,500,2025-08-06 15:01:00,495921.5569
4,500,2025-08-06 15:02:00,495921.5569
4,500,2025-08-06 15:03:00,495921.5569
4,500,2025-08-06 15:04:00,495921.5569
4,500,2025-08-06 15:05:00,495921.5569
4,500,2025-08-06 15:06:00,495921.5569
4,500,2025-08-06 15:07:00,495921.5569
4,500,2025-08-06 15:08:00,495921.5569
4,500,2025-08-06 15:09:00,495921.5569
4,500,2025-08-06 15:10:00,495921.5569
4,500,2025-08-06 15:11:00,495921.5569
4,500,2025-08-06 15:12:00,495921.5569
4,500,2025-08-06 15:13:00,495921.5569
4,500,2025-08-06 15:14:00,495921.5569
4,500,2025-08-06 15:15:00,495921.5569
4,500,2025-08-06 15:16:00,495921.5569
4,500,2025-08-06 15:17:00,495921.5569
4,500,2025-08-06 15:18:00,495921.5569
4,500,2025-08-06 15:19:00,495921.5569
4,500,2025-08-06 15:20:00,495921.5569
4,500,2025-08-06 15:21:00,495921.5569
4,500,2025-08-06 17:01:00,472696.7626
4,500,2025-08-06 17:02:00,472696.7626
4,500,2025-08-06 17:03:00,472696.7626
4,500,2025-08-06 17:04:00,472696.7626
4,500,2025-08-06 17:05:00,472696.7626
4,500,2025-08-06 17:06:00,472696.7626
4,500,2025-08-06 17:07:00,472696.7626
4,500,2025-08-06 17:08:00,472696.7626
4,500,2025-08-06 17:09:00,472696.7626
4,500,2025-08-06 17:10:00,472696.7626
4,500,2025-08-06 17:11:00,472696.7626
4,500,2025-08-06 17:12:00,472696.7626
4,500,2025-08-06 17:13:00,472696.7626
4,500,2025-08-06 17:14:00,472696.7626
4,500,2025-08-06 17:15:00,472696.7626
4,500,2025-08-06 17:16:00,472696.7626
4,500,2025-08-06 17:17:00,472696.7626
4,500,2025-08-06 17:18:00,472696.7626
4,500,2025-08-06 17:19:00,472696.7626
4,500,2025-08-06 17:20:00,472696.7626
4,500,2025-08-06 17:21:00,472696.7626
4,500,2025-08-06 17:22:00,472696.7626
4,500,2025-08-06 17:23:00,472696.7626
4,500,2025-08-06 17:24:00,472696.7626
4,500,2025-08-06 17:25:00,472696.7626
4,500,2025-08-06 17:26:00,472696.7626
4,500,2025-08-06 17:27:00,472696.7626
4,500,2025-08-06 17:28:00,472696.7626
4,500,2025-08-06 17:29:00,472696.7626
4,500,2025-08-06 17:30:00,472696.7626
4,500,2025-08-06 17:31:00,472696.7626
4,500,2025-08-06 17:32:00,472696.7626
4,500,2025-08-06 17:33:00,472696.7626
4,500,2025-08-06 17:34:00,472696.7626
4,500,2025-08-06 17:35:00,472696.7626
4,500,2025-08-06 17:36:00,472696.7626
4,500,2025-08-06 17:42:00,484971.7434
4,500,2025-08-06 17:43:00,484971.7434
4,500,2025-08-06 17:44:00,484971.7434
4,500,2025-08-06 17:45:00,484971.7434
4,500,2025-08-06 17:46:00,484971.7434
4,500,2025-08-06 17:47:00,484971.7434
4,500,2025-08-06 17:48:00,484971.7434
4,500,2025-08-06 17:49:00,484971.7434
4,500,2025-08-06 17:50:00,484971.7434
4,500,2025-08-06 17:51:00,484971.7434
4,500,2025-08-06 17:52:00,484971.7434
4,500,2025-08-06 17:53:00,484971.7434
4,500,2025-08-06 17:54:00,484971.7434
4,500,2025-08-06 17:55:00,484971.7434
4,500,2025-08-06 17:56:00,484971.7434
4,500,2025-08-06 17:57:00,484971.7434
4,500,2025-08-06 17:58:00,484971.7434
4,500,2025-08-06 17:59:00,484971.7434
4,500,2025-08-06 18:00:00,484971.7434
4,500,2025-08-06 18:01:00,484971.7434
4,500,2025-08-06 18:02:00,484971.7434
4,500,2025-08-06 18:08:00,427360.0562
4,500,2025-08-06 18:09:00,427360.0562
4,500,2025-08-06 18:10:00,427360.0562
4,500,2025-08-06 18:11:00,427360.0562
4,500,2025-08-06 18:12:00,427360.0562
4,500,2025-08-06 18:13:00,427360.0562
4,500,2025-08-06 18:14:00,427360.0562
4,500,2025-08-06 18:15:00,427360.0562
4,500,2025-08-06 18:16:00,427360.0562
4,500,2025-08-06 18:17:00,427360.0562
4,500,2025-08-06 18:18:00,427360.0562
4,500,2025-08-06 18:19:00,427360.0562
4,500,2025-08-06 18:20:00,427360.0562
4,500,2025-08-06 18:21:00,427360.0562
4,500,2025-08-06 18:22:00,427360.0562
4,500,2025-08-06 18:23:00,427360.0562
4,500,2025-08-06 18:24:00,427360.0562
4,500,2025-08-06 18:25:00,427360.0562
4,500,2025-08-06 18:26:00,427360.0562
4,500,2025-08-06 18:27:00,427360.0562
4,500,2025-08-06 18:28:00,427360.0562
4,500,2025-08-06 18:29:00,427360.0562
4,500,2025-08-06 18:30:00,427360.0562
4,500,2025-08-06 18:31:00,427360.0562
4,500,2025-08-06 18:32:00,427360.0562
4,500,2025-08-06 18:45:00,487671.1026
4,500,2025-08-06 18:46:00,487671.1026
4,500,2025-08-06 18:47:00,487671.1026
4,500,2025-08-06 18:48:00,487671.1026
4,500,2025-08-06 18:49:00,487671.1026
4,500,2025-08-06 18:50:00,487671.1026
4,500,2025-08-06 18:51:00,487671.1026
4,500,2025-08-06 18:52:00,487671.1026
4,500,2025-08-06 18:53:00,487671.1026
4,500,2025-08-06 18:54:00,487671.1026
4,500,2025-08-06 18:55:00,487671.1026
4,500,2025-08-06 18:56:00,487671.1026
4,500,2025-08-06 18:57:00,487671.1026
4,500,2025-08-06 18:58:00,487671.1026
4,500,2025-08-06 18:59:00,487671.1026
4,500,2025-08-06 19:00:00,487671.1026
4,500,2025-08-06 19:01:00,487671.1026
4,500,2025-08-06 19:02:00,487671.1026
4,500,2025-08-06 19:03:00,487671.1026
4,500,2025-08-06 19:04:00,487671.1026
4,500,2025-08-06 19:05:00,487671.1026
4,500,2025-08-06 19:06:00,487671.1026
4,500,2025-08-06 19:07:00,487671.1026
4,500,2025-08-06 19:08:00,487671.1026
4,500,2025-08-06 19:09:00,487671.1026
4,500,2025-08-07 1:02:00,175473.8042
4,500,2025-08-07 1:03:00,175473.8042
4,500,2025-08-07 1:04:00,175473.8042
4,500,2025-08-07 1:05:00,175473.8042
4,500,2025-08-07 1:06:00,175473.8042
4,500,2025-08-07 1:07:00,175473.8042
4,500,2025-08-07 1:08:00,175473.8042
4,500,2025-08-07 1:09:00,175473.8042
4,500,2025-08-07 1:10:00,175473.8042
4,500,2025-08-07 1:11:00,175473.8042
4,500,2025-08-07 1:12:00,175473.8042
4,500,2025-08-07 1:13:00,175473.8042
4,500,2025-08-07 1:14:00,175473.8042
4,500,2025-08-07 1:15:00,175473.8042
4,500,2025-08-07 1:16:00,175473.8042
4,500,2025-08-07 1:17:00,175473.8042
4,500,2025-08-07 1:18:00,175473.8042
4,500,2025-08-07 1:19:00,175473.8042
4,500,2025-08-07 1:20:00,175473.8042
4,500,2025-08-07 1:21:00,175473.8042
4,500,2025-08-07 1:22:00,175473.8042
4,500,2025-08-07 1:23:00,175473.8042
4,500,2025-08-07 1:24:00,175473.8042
4,500,2025-08-07 1:25:00,175473.8042
4,500,2025-08-07 1:26:00,175473.8042
4,500,2025-08-07 1:27:00,175473.8042
4,500,2025-08-07 1:28:00,175473.8042
4,500,2025-08-07 1:29:00,175473.8042
4,500,2025-08-07 1:30:00,175473.8042
4,500,2025-08-07 1:31:00,175473.8042
4,500,2025-08-07 1:32:00,175473.8042
4,500,2025-08-07 1:33:00,175473.8042
4,500,2025-08-07 1:34:00,175473.8042
4,500,2025-08-07 1:35:00,175473.8042
4,500,2025-08-07 1:36:00,175473.8042
4,500,2025-08-07 1:37:00,175473.8042
4,500,2025-08-07 1:38:00,175473.8042
4,500,2025-08-07 1:39:00,175473.8042
4,500,2025-08-07 1:40:00,175473.8042
4,500,2025-08-07 1:41:00,175473.8042
4,500,2025-08-07 1:42:00,175473.8042
4,500,2025-08-07 1:43:00,175473.8042
4,500,2025-08-07 1:44:00,175473.8042
4,500,2025-08-07 1:45:00,175473.8042
4,500,2025-08-07 1:46:00,175473.8042
4,500,2025-08-07 1:47:00,175473.8042
4,500,2025-08-07 1:48:00,175473.8042
4,500,2025-08-07 1:49:00,175473.8042
4,500,2025-08-07 1:50:00,175473.8042
4,500,2025-08-07 1:51:00,175473.8042
4,500,2025-08-07 1:52:00,175473.8042
4,500,2025-08-07 1:53:00,175473.8042
4,500,2025-08-07 1:54:00,175473.8042
4,500,2025-08-07 1:56:00,210185.9629
4,500,2025-08-07 1:57:00,210185.9629
4,500,2025-08-07 1:58:00,210185.9629
4,500,2025-08-07 1:59:00,210185.9629
4,500,2025-08-07 2:00:00,210185.9629
4,500,2025-08-07 2:01:00,210185.9629
4,500,2025-08-07 2:02:00,210185.9629
4,500,2025-08-07 2:03:00,210185.9629
4,500,2025-08-07 2:04:00,210185.9629
4,500,2025-08-07 2:05:00,210185.9629
4,500,2025-08-07 2:06:00,210185.9629
4,500,2025-08-07 2:07:00,210185.9629
4,500,2025-08-07 2:08:00,210185.9629
4,500,2025-08-07 2:09:00,210185.9629
4,500,2025-08-07 2:10:00,210185.9629
4,500,2025-08-07 2:11:00,210185.9629
4,500,2025-08-07 2:12:00,210185.9629
4,500,2025-08-07 2:13:00,210185.9629
4,500,2025-08-07 2:14:00,210185.9629
4,500,2025-08-07 2:15:00,210185.9629
4,500,2025-08-07 2:16:00,210185.9629
4,500,2025-08-07 2:17:00,210185.9629
4,500,2025-08-07 2:18:00,210185.9629
4,500,2025-08-07 2:19:00,210185.9629
4,500,2025-08-07 2:20:00,210185.9629
4,500,2025-08-07 2:21:00,210185.9629
4,500,2025-08-07 2:22:00,210185.9629
4,500,2025-08-07 2:23:00,210185.9629
4,500,2025-08-07 2:24:00,210185.9629
4,500,2025-08-07 2:25:00,210185.9629
4,500,2025-08-07 2:26:00,210185.9629
4,500,2025-08-07 2:27:00,210185.9629
4,500,2025-08-07 2:28:00,210185.9629
4,500,2025-08-07 2:29:00,210185.9629
4,500,2025-08-07 2:30:00,210185.9629
4,500,2025-08-07 2:31:00,210185.9629
4,500,2025-08-07 2:32:00,210185.9629
4,500,2025-08-07 2:33:00,210185.9629
4,500,2025-08-07 2:34:00,210185.9629
4,500,2025-08-07 2:35:00,210185.9629
4,500,2025-08-07 2:36:00,210185.9629
4,500,2025-08-07 2:37:00,210185.9629
4,500,2025-08-07 2:38:00,210185.9629
4,500,2025-08-07 2:39:00,210185.9629
4,500,2025-08-07 2:40:00,210185.9629
4,500,2025-08-07 2:41:00,210185.9629
4,500,2025-08-07 2:42:00,210185.9629
4,500,2025-08-07 2:43:00,210185.9629
4,500,2025-08-07 2:44:00,210185.9629
4,500,2025-08-07 2:45:00,210185.9629
4,500,2025-08-07 2:46:00,210185.9629
4,500,2025-08-07 2:47:00,210185.9629
4,500,2025-08-07 2:48:00,210185.9629
4,500,2025-08-07 2:49:00,210185.9629
4,500,2025-08-07 2:50:00,210185.9629
4,500,2025-08-07 2:51:00,210185.9629
4,500,2025-08-07 2:52:00,210185.9629
4,500,2025-08-07 2:54:00,209644.592
4,500,2025-08-07 2:55:00,209644.592
4,500,2025-08-07 2:56:00,209644.592
4,500,2025-08-07 2:57:00,209644.592
4,500,2025-08-07 2:58:00,209644.592
4,500,2025-08-07 2:59:00,209644.592
4,500,2025-08-07 3:00:00,209644.592
4,500,2025-08-07 3:01:00,209644.592
4,500,2025-08-07 3:02:00,209644.592
4,500,2025-08-07 3:03:00,209644.592
4,500,2025-08-07 3:04:00,209644.592
4,500,2025-08-07 3:05:00,209644.592
4,500,2025-08-07 3:06:00,209644.592
4,500,2025-08-07 3:07:00,209644.592
4,500,2025-08-07 3:08:00,209644.592
4,500,2025-08-07 3:09:00,209644.592
4,500,2025-08-07 3:10:00,209644.592
4,500,2025-08-07 3:11:00,209644.592
4,500,2025-08-07 3:12:00,209644.592
4,500,2025-08-07 3:13:00,209644.592
4,500,2025-08-07 3:14:00,209644.592
4,500,2025-08-07 3:15:00,209644.592
4,500,2025-08-07 3:16:00,209644.592
4,500,2025-08-07 3:17:00,209644.592
4,500,2025-08-07 3:18:00,209644.592
4,500,2025-08-07 3:19:00,209644.592
4,500,2025-08-07 3:20:00,209644.592
4,500,2025-08-07 3:21:00,209644.592
4,500,2025-08-07 3:22:00,209644.592
4,500,2025-08-07 3:23:00,209644.592
4,500,2025-08-07 3:24:00,209644.592
4,500,2025-08-07 3:25:00,209644.592
4,500,2025-08-07 3:26:00,209644.592
4,500,2025-08-07 3:27:00,209644.592
4,500,2025-08-07 3:28:00,209644.592
4,500,2025-08-07 3:29:00,209644.592
4,500,2025-08-07 3:30:00,209644.592
4,500,2025-08-07 3:31:00,209644.592
4,500,2025-08-07 3:32:00,209644.592
4,500,2025-08-07 3:33:00,209644.592
4,500,2025-08-07 3:34:00,209644.592
4,500,2025-08-07 3:35:00,209644.592
4,500,2025-08-07 3:36:00,209644.592
4,500,2025-08-07 3:37:00,209644.592
4,500,2025-08-07 3:38:00,209644.592
4,500,2025-08-07 3:39:00,209644.592
4,500,2025-08-07 3:40:00,209644.592
4,500,2025-08-07 3:41:00,209644.592
4,500,2025-08-07 3:42:00,209644.592
4,500,2025-08-07 3:43:00,209644.592
4,500,2025-08-07 3:44:00,209644.592
4,500,2025-08-07 3:45:00,209644.592
4,500,2025-08-07 3:46:00,209644.592
4,500,2025-08-07 3:47:00,209644.592
4,500,2025-08-07 3:48:00,209644.592
4,500,2025-08-07 3:49:00,209644.592
4,500,2025-08-07 3:50:00,209644.592
4,500,2025-08-07 3:51:00,209644.592
4,500,2025-08-07 3:52:00,209644.592
4,500,2025-08-07 3:53:00,209644.592
4,500,2025-08-07 3:54:00,209644.592
4,500,2025-08-07 3:55:00,209644.592
4,500,2025-08-07 3:56:00,209644.592
4,500,2025-08-07 3:57:00,209644.592
4,500,2025-08-07 3:58:00,209644.592
4,500,2025-08-07 3:59:00,209644.592
4,500,2025-08-07 4:00:00,209644.592
4,500,2025-08-07 4:01:00,209644.592
4,500,2025-08-07 4:02:00,209644.592
4,500,2025-08-07 4:03:00,209644.592
4,500,2025-08-07 4:05:00,247552.2917
4,500,2025-08-07 4:06:00,247552.2917
4,500,2025-08-07 4:07:00,247552.2917
4,500,2025-08-07 4:08:00,247552.2917
4,500,2025-08-07 4:09:00,247552.2917
4,500,2025-08-07 4:10:00,247552.2917
4,500,2025-08-07 4:11:00,247552.2917
4,500,2025-08-07 4:12:00,247552.2917
4,500,2025-08-07 4:13:00,247552.2917
4,500,2025-08-07 4:14:00,247552.2917
4,500,2025-08-07 4:15:00,247552.2917
4,500,2025-08-07 4:16:00,247552.2917
4,500,2025-08-07 4:17:00,247552.2917
4,500,2025-08-07 4:18:00,247552.2917
4,500,2025-08-07 4:19:00,247552.2917
4,500,2025-08-07 4:20:00,247552.2917
4,500,2025-08-07 4:21:00,247552.2917
4,500,2025-08-07 4:22:00,247552.2917
4,500,2025-08-07 4:23:00,247552.2917
4,500,2025-08-07 4:24:00,247552.2917
4,500,2025-08-07 4:25:00,247552.2917
4,500,2025-08-07 4:26:00,247552.2917
4,500,2025-08-07 4:27:00,247552.2917
4,500,2025-08-07 4:28:00,247552.2917
4,500,2025-08-07 4:29:00,247552.2917
4,500,2025-08-07 4:30:00,247552.2917
4,500,2025-08-07 4:31:00,247552.2917
4,500,2025-08-07 4:32:00,247552.2917
4,500,2025-08-07 4:33:00,247552.2917
4,500,2025-08-07 4:34:00,247552.2917
4,500,2025-08-07 4:35:00,247552.2917
4,500,2025-08-07 4:36:00,247552.2917
4,500,2025-08-07 4:37:00,247552.2917
4,500,2025-08-07 4:38:00,247552.2917
4,500,2025-08-07 4:39:00,247552.2917
4,500,2025-08-07 4:40:00,247552.2917
4,500,2025-08-07 4:41:00,247552.2917
4,500,2025-08-07 4:42:00,247552.2917
4,500,2025-08-07 4:43:00,247552.2917
4,500,2025-08-07 4:44:00,247552.2917
4,500,2025-08-07 4:45:00,247552.2917
4,500,2025-08-07 4:46:00,247552.2917
4,500,2025-08-07 4:47:00,247552.2917
4,500,2025-08-07 4:48:00,247552.2917
4,500,2025-08-07 4:49:00,247552.2917
4,500,2025-08-07 4:50:00,247552.2917
4,500,2025-08-07 4:51:00,247552.2917
4,500,2025-08-07 4:52:00,247552.2917
4,500,2025-08-07 4:53:00,247552.2917
4,500,2025-08-07 4:54:00,247552.2917
4,500,2025-08-07 4:55:00,247552.2917
4,500,2025-08-07 4:56:00,247552.2917
4,500,2025-08-07 4:57:00,247552.2917
4,500,2025-08-07 4:58:00,247552.2917
4,500,2025-08-07 4:59:00,247552.2917
4,500,2025-08-07 5:00:00,247552.2917
4,500,2025-08-07 5:01:00,247552.2917
4,500,2025-08-07 5:02:00,247552.2917
4,500,2025-08-07 5:03:00,247552.2917
4,500,2025-08-07 5:04:00,247552.2917
4,500,2025-08-07 5:05:00,247552.2917
4,500,2025-08-07 5:06:00,247552.2917
4,500,2025-08-07 5:07:00,247552.2917
4,500,2025-08-07 5:08:00,247552.2917
4,500,2025-08-07 5:09:00,247552.2917
4,500,2025-08-07 5:10:00,247552.2917
4,500,2025-08-07 5:11:00,247552.2917
4,500,2025-08-07 5:12:00,247552.2917
4,500,2025-08-07 5:13:00,247552.2917
4,500,2025-08-07 5:14:00,247552.2917
4,500,2025-08-07 5:15:00,247552.2917
4,500,2025-08-07 5:16:00,247552.2917
4,500,2025-08-07 5:17:00,247552.2917
4,500,2025-08-07 5:18:00,247552.2917
4,500,2025-08-07 5:19:00,247552.2917
4,500,2025-08-07 5:20:00,247552.2917
4,500,2025-08-07 5:21:00,247552.2917
4,500,2025-08-07 5:22:00,247552.2917
4,500,2025-08-07 5:23:00,247552.2917
4,500,2025-08-07 5:24:00,247552.2917
4,500,2025-08-07 5:25:00,247552.2917
4,500,2025-08-07 5:27:00,214184.2976
4,500,2025-08-07 5:28:00,214184.2976
4,500,2025-08-07 5:29:00,214184.2976
4,500,2025-08-07 5:30:00,214184.2976
4,500,2025-08-07 5:31:00,214184.2976
4,500,2025-08-07 5:32:00,214184.2976
4,500,2025-08-07 5:33:00,214184.2976
4,500,2025-08-07 5:34:00,214184.2976
4,500,2025-08-07 5:35:00,214184.2976
4,500,2025-08-07 5:36:00,214184.2976
4,500,2025-08-07 5:37:00,214184.2976
4,500,2025-08-07 5:38:00,214184.2976
4,500,2025-08-07 5:39:00,214184.2976
4,500,2025-08-07 5:40:00,214184.2976
4,500,2025-08-07 5:41:00,214184.2976
4,500,2025-08-07 5:42:00,214184.2976
4,500,2025-08-07 5:43:00,214184.2976
4,500,2025-08-07 5:44:00,214184.2976
4,500,2025-08-07 5:45:00,214184.2976
4,500,2025-08-07 5:46:00,214184.2976
4,500,2025-08-07 5:47:00,214184.2976
4,500,2025-08-07 5:48:00,214184.2976
4,500,2025-08-07 5:49:00,214184.2976
4,500,2025-08-07 5:50:00,214184.2976
4,500,2025-08-07 5:51:00,214184.2976
4,500,2025-08-07 5:52:00,214184.2976
4,500,2025-08-07 5:53:00,214184.2976
4,500,2025-08-07 5:54:00,214184.2976
4,500,2025-08-07 5:55:00,214184.2976
4,500,2025-08-07 5:56:00,214184.2976
4,500,2025-08-07 5:57:00,214184.2976
4,500,2025-08-07 5:58:00,214184.2976
4,500,2025-08-07 5:59:00,214184.2976
4,500,2025-08-07 6:00:00,214184.2976
4,500,2025-08-07 6:01:00,214184.2976
4,500,2025-08-07 6:02:00,214184.2976
4,500,2025-08-07 6:03:00,214184.2976
4,500,2025-08-07 6:04:00,214184.2976
4,500,2025-08-07 6:05:00,214184.2976
4,500,2025-08-07 6:06:00,214184.2976
4,500,2025-08-07 6:07:00,214184.2976
4,500,2025-08-07 6:08:00,214184.2976
4,500,2025-08-07 6:09:00,214184.2976
4,500,2025-08-07 6:10:00,214184.2976
4,500,2025-08-07 6:11:00,214184.2976
4,500,2025-08-07 6:12:00,214184.2976
4,500,2025-08-07 6:13:00,214184.2976
4,500,2025-08-07 6:14:00,214184.2976
4,500,2025-08-07 6:15:00,214184.2976
4,500,2025-08-07 6:16:00,214184.2976
4,500,2025-08-07 6:17:00,214184.2976
4,500,2025-08-07 6:18:00,214184.2976
4,500,2025-08-07 6:19:00,214184.2976
4,500,2025-08-07 6:20:00,214184.2976
4,500,2025-08-07 6:21:00,214184.2976
4,500,2025-08-07 6:22:00,214184.2976
4,500,2025-08-07 6:23:00,214184.2976
4,500,2025-08-07 6:24:00,214184.2976
4,500,2025-08-07 6:25:00,214184.2976
4,500,2025-08-07 6:26:00,214184.2976
4,500,2025-08-07 6:27:00,214184.2976
4,500,2025-08-07 6:28:00,214184.2976
4,500,2025-08-07 6:29:00,214184.2976
4,500,2025-08-07 6:30:00,214184.2976
4,500,2025-08-07 6:31:00,214184.2976
4,500,2025-08-07 6:32:00,214184.2976
4,500,2025-08-07 6:33:00,214184.2976
4,500,2025-08-07 6:34:00,214184.2976
4,500,2025-08-07 6:35:00,214184.2976
4,500,2025-08-07 6:36:00,214184.2976
4,500,2025-08-07 6:37:00,214184.2976
4,500,2025-08-07 6:38:00,214184.2976
4,500,2025-08-07 6:39:00,214184.2976
4,500,2025-08-07 6:40:00,214184.2976
4,500,2025-08-07 6:41:00,214184.2976
4,500,2025-08-07 6:42:00,214184.2976
4,500,2025-08-07 6:43:00,214184.2976
4,500,2025-08-07 6:44:00,214184.2976
4,500,2025-08-07 6:45:00,214184.2976
4,500,2025-08-07 6:46:00,214184.2976
4,500,2025-08-07 6:47:00,214184.2976
4,500,2025-08-07 6:48:00,214184.2976
4,500,2025-08-07 6:49:00,214184.2976
4,500,2025-08-07 6:50:00,214184.2976
4,500,2025-08-07 6:51:00,214184.2976
4,500,2025-08-07 6:52:00,214184.2976
4,500,2025-08-07 6:53:00,214184.2976
4,500,2025-08-07 6:54:00,214184.2976
4,500,2025-08-07 6:55:00,214184.2976
4,500,2025-08-07 6:56:00,214184.2976
4,500,2025-08-07 6:57:00,214184.2976
4,500,2025-08-07 6:58:00,214184.2976
4,500,2025-08-07 6:59:00,214184.2976
5,500,2025-08-06 10:27:00,481225.1736
5,500,2025-08-06 10:28:00,481225.1736
5,500,2025-08-06 10:29:00,481225.1736
5,500,2025-08-06 10:30:00,481225.1736
5,500,2025-08-06 10:31:00,481225.1736
5,500,2025-08-06 10:32:00,481225.1736
5,500,2025-08-06 10:33:00,481225.1736
5,500,2025-08-06 10:34:00,481225.1736
5,500,2025-08-06 10:35:00,481225.1736
5,500,2025-08-06 10:36:00,481225.1736
5,500,2025-08-06 10:37:00,481225.1736
5,500,2025-08-06 10:38:00,481225.1736
